views,likes,comment_count,category_id
409388,5518,454,10
2162493,62882,887,23
207859,8541,1647,26
1129236,60671,2706,22
20709888,237959,9361,10
1463413,40287,10645,20
8248957,70548,7966,25
646293,12864,1384,23
4956799,215751,7830,24
594523,11929,857,26
805761,51926,7134,24
10006223,48923,0,25
658345,8884,1166,10
225211923,5023450,517232,10
592480,22781,1056,26
1840467,79838,9275,24
1756027,78731,8992,20
732720,17282,2050,10
1160376,23068,3903,23
436041,16998,16819,24
10477914,613231,58821,10
842195,17314,13887,24
25497666,1547821,98455,10
721502,43992,5969,26
1053884,94875,8155,10
8120145,1624230,145872,10
929632,7979,3656,17
3983030,164650,11518,22
2635227,77395,7215,23
754071,11326,915,23
1005860,33110,3610,23
3731285,184478,7250,10
665823,18220,1993,28
692775,57893,3511,10
564330,18889,3272,28
260562,4536,584,24
1933181,89981,5398,26
268836,8881,1028,24
2335964,73114,6391,23
38779629,1310596,80520,10
275628,5273,213,10
322352,43578,3545,10
7651458,212603,55540,20
5185076,271562,18654,26
491982,15149,799,23
1215279,28534,1761,24
2625891,163793,9923,10
1441864,115525,19999,28
449100,10629,1794,24
647902,38790,7748,1
29858402,680611,50778,24
352439,12351,2572,27
2257432,33818,2649,24
914755,4193,6713,24
4800408,154215,41867,22
630751,5579,7133,17
3268682,91909,7434,10
458914,10483,589,24
170436,8471,559,10
1232650,105564,18411,24
683828,19030,614,22
1882814,142307,17240,24
1546925,52766,5579,1
947515,44030,2569,17
1785629,48204,6885,24
1284857,22052,0,24
1133949,14900,5513,25
2023213,178047,12916,26
1990750,63593,6063,26
580634,29902,1699,10
4849491,122974,20811,1
2473292,60688,8348,24
261802,1158,337,24
4502927,93385,16332,22
2736564,46864,4513,22
1847480,81157,11876,24
646353,16379,3405,24
869774,36384,1656,1
1342049,8738,2423,17
8751939,1081236,67537,10
1487639,24790,5137,22
2400024,58960,3511,26
5227761,145298,16483,1
3410149,68669,21969,23
3379847,19431,4130,17
928557,56152,4603,26
1746547,142836,10794,25
1180034,69669,7179,23
3034077,87246,28271,22
3678648,60879,7160,15
1563763,38579,15090,24
1478231,34288,3280,24
1245818,55288,6332,26
1230193,53573,21275,23
943051,13286,1132,24
7408918,174784,9031,24
582991,5540,468,23
13626008,246021,34315,10
364928,15401,1717,26
1480205,15473,1350,24
16926499,367517,22594,10
3962295,147430,12348,10
1895936,81000,14518,10
425119,13025,390,10
1498846,74367,17345,20
2242835,127903,6973,10
3213156,158887,15083,23
1217261,66811,5583,26
1753096,89643,2454,24
4045714,197205,21354,10
2201738,128289,10901,24
1195041,36551,1396,10
11890152,460489,24583,10
15056965,579240,36235,10
296682,7268,1174,20
390794,11375,772,27
555388,25484,883,10
520069,5952,481,23
4724965,25928,13273,15
12000634,272068,11091,23
1568754,13530,4590,24
1757726,46499,7396,24
1909104,124857,6380,27
1686730,41823,4406,28
20804351,634514,29998,10
524333,27709,6555,26
960651,16318,1907,15
16005676,404031,28602,17
2121136,3281,155,1
1870741,19160,3421,24
1223732,37943,1053,10
3511983,189759,10858,10
14015057,122437,18473,24
644690,9289,210,23
518810,24143,847,10
740775,22978,2259,24
8303192,65282,8311,24
1566455,27236,2918,28
2907382,104169,6557,20
1119904,12258,2919,27
1098673,5129,2323,25
4590663,183596,18405,10
4823561,119162,51372,20
2562371,98365,10182,26
6579654,258007,14123,1
326502,10720,612,29
618595,2253,831,17
10052832,47152,6261,24
33678846,599227,37542,10
393218,9645,587,17
5220208,203807,14802,10
3190447,34215,685,10
16475182,629374,49999,10
1444957,35816,2453,15
7263784,621416,59674,22
975429,57732,3808,22
1015653,46554,3851,24
9753197,348498,141363,20
15705468,410780,40122,10
1226781,34980,2546,24
2526167,61087,3121,10
7102203,138547,4541,10
4740629,55651,6398,1
3317810,332538,48865,23
653708,34006,2200,26
16381551,171508,12736,1
7073392,329641,44057,24
13056713,340595,19582,1
1465839,54556,9244,27
1077571,37875,2731,26
2238493,116347,7276,10
776027,5620,727,24
5201888,35516,7158,24
4483725,115005,14097,24
3753521,304297,52535,26
18451559,134602,14999,10
1948658,22322,4078,25
1165905,96963,27269,23
1252437,61438,1718,24
1140791,23575,1737,25
2558479,83567,7865,28
9353414,149538,23982,24
731476,25213,756,1
6633632,137157,16748,28
3763584,75872,9124,26
791609,14980,1749,19
3744187,53006,2140,24
4579228,237721,22758,27
2180958,48173,2486,10
4599341,45140,5650,24
14681993,542352,26731,24
18769449,329158,28732,24
9085180,118601,5603,10
44539222,851738,39413,1
1454171,33517,1396,24
6655503,85624,13252,28
3335785,75380,5485,10
17914781,424194,13501,10
2822782,157242,12190,26
18603707,346879,12194,10
2032942,40742,2324,10
1332252,22461,1648,43
1026576,32053,6740,24
419002,5575,455,10
2183540,63438,893,23
1134300,60913,2712,22
21200886,241443,9413,10
1473934,40406,10659,20
8278934,70766,7960,25
649761,12886,1391,23
5019952,216886,7853,24
602362,12069,858,26
810080,52027,7172,24
681328,8976,1167,10
10277358,49782,0,25
1788791,117928,56858,20
428548,17438,2644,24
471246,17188,2821,19
347201,11264,2290,24
4837355,140144,16939,24
735878,14817,0,24
2015114,65452,4958,24
3012365,128816,7434,26
475149,26492,6131,28
2296667,89028,10260,20
1721979,56045,4282,22
1267263,166958,15253,10
1130011,24448,3130,10
1386977,25635,4142,23
12868346,677780,63518,10
1012688,19181,15869,24
32513514,1780856,109533,10
878618,49059,6511,26
1352376,106428,9251,10
9212604,1695105,149760,10
1028031,8444,3825,17
4316413,173222,11970,22
3030502,84517,8089,23
1007891,13592,1117,23
1136734,35598,4083,23
4703085,207314,7906,10
791826,19882,2278,28
841636,62536,3773,10
719137,21471,3556,28
348515,6114,737,24
2224160,97139,5789,26
131326,8642,692,24
337423,10192,1243,24
421694,6894,271,10
389437,46453,3592,10
2560113,75829,6754,23
2575351,1365,275,1
6042663,297097,20171,26
43964411,1377134,83178,10
523234,15657,811,23
1337365,30353,1823,24
3094402,175706,10311,10
8274899,216964,56723,20
1500329,117035,20240,28
32582944,711812,53025,24
676208,39771,7902,1
390709,13051,2712,27
981819,4419,7016,24
652697,5697,7395,17
2599596,37079,2834,24
5270768,160171,43654,22
3442160,96396,7783,10
490592,10881,598,24
216588,9201,566,10
424066,8739,725,24
712778,19558,629,22
1293679,108610,18719,24
1621182,54105,5703,1
2006182,146833,17678,24
970814,44661,2609,17
1813877,48557,6894,24
1158871,15055,5602,25
2075211,180610,13084,26
2053335,64782,6126,26
641253,31325,1713,10
5000804,124544,21070,1
2527460,61187,8391,24
272659,1174,347,24
2898292,48651,4729,22
1914060,83128,12074,24
666662,16736,3471,24
902815,37001,1716,1
1357390,8774,2430,17
9087069,1090400,67848,10
1526351,25108,5211,22
5386449,148998,16806,1
3494556,69809,22208,23
3383782,19442,4139,17
938376,56502,4641,26
1749805,143008,10795,25
1206538,70589,7229,23
3102745,88038,28574,22
3736946,61388,7265,15
1576085,38753,15159,24
1514318,34787,3286,24
1248490,53940,21691,23
1266592,55851,6356,26
952468,13391,1131,24
7567773,177235,9111,24
591089,5600,470,23
14310587,252761,35130,10
373229,15583,1731,26
1497910,15623,1352,24
18916851,383167,23207,10
4140543,150802,12538,10
1980639,82488,14706,10
469527,13309,397,10
1532303,74839,17483,20
2302941,129179,7039,10
3244807,159765,15190,23
1239191,67578,5625,26
4255786,199647,21561,10
1795789,90922,2470,24
2252545,129793,11058,24
1302863,37290,1401,10
15812658,587144,36424,10
12422970,468831,24855,10
302378,7372,1198,20
395675,11469,773,27
581814,25821,883,10
526280,6009,481,23
4941881,27044,13635,15
12099387,273528,11159,23
1584400,13582,4588,24
1793285,47022,7495,24
1951430,125622,6423,27
1705086,42204,4404,28
23015460,661307,30757,10
527921,27837,6564,26
988022,16697,1957,15
16187620,405952,28779,17
2127054,3389,158,1
1353321,39480,1074,10
1888065,19256,3433,24
3551885,190758,10902,10
14064010,122638,18556,24
660890,9422,210,23
526994,24337,857,10
746459,23064,2269,24
8353873,65499,8321,24
2964706,105205,6624,20
1122458,12280,2921,27
4632876,184267,18424,10
2602517,99120,10242,26
6773035,258961,14171,1
333587,10918,613,29
10093671,47264,6310,24
35014308,604280,37795,10
5299618,204668,14869,10
3368967,35169,716,10
17159502,634470,50215,10
1474369,36214,2475,15
7427598,626770,60135,22
982554,57900,3823,22
1023576,46756,3875,24
9807864,349481,141831,20
16037832,414909,40412,10
1232877,35049,2557,24
2656880,62450,3149,10
7384754,140344,4558,10
4797673,55981,6429,1
3328569,332955,48877,23
657269,34088,2209,26
16520961,172601,12774,1
7184750,332916,44368,24
13140827,341526,19664,1
1469874,54642,9257,27
1080954,37954,2731,26
2258355,116929,7290,10
780146,5645,727,24
5208736,35555,7163,24
4506823,115293,14117,24
3761374,304578,52558,26
18934115,135430,15097,10
1956932,22433,4097,25
1273429,62095,1740,24
1177237,97418,27421,23
1157888,23751,1740,25
2569203,83741,7875,28
9469242,151029,24167,24
733454,25229,756,1
6680411,137988,16870,28
3826399,77624,9184,26
797551,15056,1753,19
3759236,53199,2150,24
4605979,238511,22874,27
2221927,48455,2492,10
4666393,45521,5669,24
14834674,544906,26820,24
19351248,332395,28889,24
9316804,119395,5640,10
46284833,864196,39723,1
1459598,33661,1404,24
6672166,85863,13279,28
3388053,75772,5474,10
18605928,432332,13585,10
2834849,157564,12190,26
19035197,349364,12247,10
2058483,40851,2327,10
592118,3653,1685,25
1340039,22504,1648,43
427025,5624,465,10
1033346,32139,6750,24
2206792,64077,907,23
1139578,61164,2713,22
21612500,244341,9465,10
354451,4639,0,24
1482174,40468,10669,20
8304593,70922,7952,25
653820,12920,1392,23
2269711,76630,17243,1
8045394,68126,0,28
1046436,30027,4941,24
3122790,160586,74458,20
238953,2488,905,24
642514,6927,897,1
3006287,50060,4758,22
709160,55326,4328,10
446893,2940,2142,25
858773,24299,3902,24
1383170,12912,4514,17
2106352,28050,0,24
266297,3477,327,23
709922,21806,3650,19
599116,15064,3030,24
277498,21161,2003,10
5963509,157769,19010,24
287522,15784,1371,26
2834039,79295,5996,24
3947222,155027,8760,26
581221,29336,6708,28
2369122,69945,5499,22
2548922,94881,10767,20
1557169,188030,16899,10
1441076,28527,3478,10
1553946,27175,4249,23
14705194,722299,66843,10
1097645,20039,16739,24
958160,51838,6887,26
307528,12387,992,24
38912181,1958581,118566,10
1558392,112713,9895,10
9871361,1730603,151458,10
4521978,177879,12244,22
3259096,88392,8739,23
5793460,229850,8481,10
1209603,36971,4239,23
861225,20779,2327,28
943946,65623,3955,10
826262,23471,3823,28
410341,7077,814,24
2524398,104265,6277,26
383897,10918,1361,24
441043,48470,3637,10
544643,8230,329,10
3309025,2030,428,1
2756148,78474,6972,23
6476089,310607,21149,26
48619426,1430773,85799,10
542894,15949,838,23
1537319,118014,20344,28
3468497,184574,10586,10
1424316,31591,1888,24
8727824,219541,57406,20
34081968,726240,73915,24
408592,13413,2796,27
693867,40356,8055,1
1022640,4520,7239,24
2835009,39657,2971,24
5633701,164537,45279,22
666602,5765,7473,17
3569819,99196,7996,10
506046,11099,609,24
488835,9593,789,24
249608,9684,594,10
734833,19976,643,22
1336937,110748,19035,24
1695732,55419,5852,1
2085752,149800,17900,24
983346,45066,2628,17
2114947,182586,13242,26
2095272,65562,6207,26
697180,32380,1792,10
5092818,125567,21219,1
2559150,61489,8398,24
284575,1190,360,24
1959291,84395,12172,24
677463,16940,3530,24
928290,37469,1743,1
1368676,8798,2435,17
9336895,1096727,68101,10
1553782,25335,5257,22
5487861,151274,17040,1
3554003,70608,22443,23
3780855,61758,7306,15
3384841,19440,4136,17
945818,56781,4671,26
1226548,71281,7242,23
1752305,143203,10795,25
3161392,88755,28782,22
1535636,35069,3294,24
1585085,38883,15223,24
1264934,54289,22060,23
1286558,56273,6383,26
962355,13491,1133,24
7701371,179872,9206,24
601175,5700,481,23
14960300,258879,35970,10
380781,15740,1742,26
20450743,393497,23587,10
1517477,15808,1354,24
4326567,154983,12775,10
2058375,83682,14892,10
512846,13597,402,10
1557630,75213,17608,20
2361076,130331,7079,10
3268586,160351,15234,23
1258513,68251,5675,26
1834835,92084,2497,24
2294013,131127,11228,24
1407246,37964,1414,10
16591211,594551,36629,10
12933303,475400,25086,10
306914,7466,1215,20
4469166,202237,21660,10
614896,26177,891,10
540429,6157,482,23
5117693,28079,14038,15
12168558,274544,11201,23
1599898,13631,4591,24
1822536,47457,7570,24
1988638,126142,6464,27
1720434,42552,4454,28
25170698,685635,31528,10
530613,27934,6561,26
1006404,17022,1972,15
16371326,408367,28927,17
2132657,3488,159,1
1490759,40765,1097,10
1902269,19343,3445,24
3585661,191567,10910,10
14100194,122783,18627,24
674959,9557,211,23
533508,24475,857,10
751366,23143,2277,24
8390391,65649,8324,24
2999429,105849,6636,20
4670928,184818,18490,10
2629899,99613,10293,26
6937172,259723,14200,1
10126408,47349,6327,24
36311060,608746,38097,10
5376840,205431,14894,10
3579112,36183,723,10
17910971,639620,50505,10
1499693,36600,2491,15
7526001,629187,60460,22
988810,58038,3831,22
1029213,46925,3895,24
9854994,350258,142138,20
16376465,418390,40765,10
1237772,35109,2557,24
2795327,63754,3158,10
7688190,141889,4566,10
4838491,56261,6441,1
3338122,333326,48899,23
660302,34163,2212,26
16651726,173506,12814,1
7269121,335617,44617,24
13206088,342334,19692,1
1473359,54720,9272,27
1083942,38018,2731,26
2276613,117457,7314,10
783823,5664,727,24
5214862,35600,7182,24
4530467,115533,14150,24
3768814,304874,52588,26
19390255,136187,15209,10
1966631,22576,4127,25
1293235,62651,1750,24
1186031,97708,27541,23
1172822,23942,1753,25
2580770,83911,7887,28
9581434,152552,24353,24
739487,25303,766,1
6747824,139326,17061,28
3885870,79169,9230,26
802184,15132,1761,19
3770840,53332,2167,24
4625407,239008,22949,27
2268796,48720,2501,10
4714087,45804,5700,24
14934571,546466,26887,24
19932292,335976,29040,24
9562869,120118,5660,10
48044938,875365,40141,1
1466567,33816,1404,24
6688253,86003,13335,28
3447372,76403,5506,10
19377506,440667,13733,10
2845710,157851,12212,26
19522248,351824,12281,10
1345086,22542,1649,43
598194,3678,1706,25
436582,5671,465,10
1038666,32224,6779,24
2237424,64898,907,23
212335,8715,1671,26
1144940,61441,2713,22
21980138,247098,9554,10
16884972,1366736,237907,22
2901230,59942,8886,24
883608,25677,2487,24
1112653,39036,3312,26
7021355,166165,32001,1
9988608,151348,33131,1
7010492,649504,43748,10
584237,52373,2753,24
5435098,424752,23070,24
9397277,369425,32349,17
237715,2710,303,24
1504180,38025,6158,24
553760,4943,1657,24
8650317,74785,0,28
1373153,11713,1529,1
3739548,179693,81435,20
1668538,85826,6106,10
3833209,60219,5820,22
417096,67078,4479,10
797344,4884,3799,25
475965,6531,271,24
1065072,27476,4442,24
441279,4979,557,23
3050215,37452,0,24
1496316,13696,4711,17
476599,26738,2329,10
860651,24800,4004,19
769560,17378,3586,24
6691519,167701,20226,24
371124,18568,1589,26
3444961,88712,6819,24
4785038,176459,9917,26
2952048,81543,6897,22
647844,31417,6979,28
2709378,98686,11035,20
1747809,197625,17732,10
1757523,32211,3914,10
1803124,29379,4362,23
1151594,20563,17311,24
16726752,769666,70391,10
538542,15788,1340,24
1019058,53730,7152,26
47778378,2178332,128810,10
10498453,1758871,152997,10
1790942,119071,10379,10
4733928,182164,12532,22
3443405,91419,9136,23
1275973,38277,4502,23
7506219,263630,9276,10
918468,21551,2406,28
948313,26312,4154,28
1061171,68701,4109,10
478947,8151,864,24
2990250,115190,7037,26
350884,21185,885,10
416635,11430,1434,24
674410,9654,328,10
2909391,80642,7263,23
4105809,2329,519,1
483969,50074,3700,10
635806,35790,2857,27
6894931,324525,22060,26
54680032,1498475,88335,10
556329,16129,845,23
3994828,197294,10970,10
1567239,118851,20468,28
1490376,32511,1953,24
9080168,222388,58193,20
35656711,740157,74800,24
419705,13704,2833,27
712526,41090,8222,1
1049176,4581,7384,24
5997249,169013,47094,22
707065,6016,7679,17
3701472,101850,8208,10
287042,10260,606,10
530861,10168,801,24
753353,20393,649,22
1381336,112752,19287,24
1796638,56949,5948,1
2182197,152957,18143,24
997854,45501,2662,17
2156672,184598,13380,26
2125822,66138,6288,26
5166048,126444,21376,1
767980,33638,1827,10
2591667,61883,8399,24
296504,1222,373,24
1997341,85662,12249,24
687083,17188,3574,24
954206,37969,1741,1
1378951,8823,2446,17
9816585,1109967,68546,10
1584715,25586,5280,22
5636884,155143,17605,1
3610239,71406,22594,23
3838177,62351,7348,15
3386859,19445,4134,17
955521,57121,4702,26
1246471,71941,7408,23
1754609,143377,10789,25
3215602,89403,28997,22
1557926,35357,3308,24
1594811,39008,15235,24
1286704,54703,22586,23
1305681,56774,6417,26
973398,13618,1137,24
613985,5841,483,23
15879831,268627,36876,10
388137,15928,1742,26
22427947,406275,24101,10
4576529,159949,13088,10
579641,13941,417,10
2154043,85042,15162,10
1592661,75722,17779,20
2452403,132433,7104,10
3293447,160966,15274,23
1278800,69001,5758,26
1941234,95492,2532,24
1560301,38823,1414,10
17626751,603987,36990,10
13610867,484457,25346,10
311732,7551,1224,20
4755637,205505,21854,10
654973,26557,896,10
556811,6308,482,23
5307153,29203,14548,15
12248184,275866,11231,23
1859998,48094,7649,24
1618410,13699,4607,24
2035356,126806,6491,27
1748214,43238,4522,28
28091569,718959,32865,10
533622,28010,6580,26
1030256,17483,2017,15
2140829,3573,158,1
1692972,42443,1123,10
1919917,19451,3458,24
3621728,192411,10935,10
690646,9665,211,23
541268,24608,865,10
8431913,65829,8330,24
3042682,106645,6681,20
4725121,185567,18512,10
2658397,100125,10344,26
7138078,261175,14256,1
10168821,47465,6349,24
37452720,612770,38377,10
5474546,206387,14943,10
3858915,37702,732,10
18934306,646724,50752,10
1535058,37086,2546,15
7673161,633030,61007,22
996135,58224,3862,22
1036031,47133,3906,24
9915822,351260,142553,20
16809947,422404,41047,10
1244189,35191,2558,24
2994393,65624,3244,10
8135321,143989,4592,10
4894515,56703,6473,1
3350815,333808,48936,23
664454,34299,2211,26
7366493,338420,44934,24
13288364,343373,19798,1
1478064,54840,9302,27
1088457,38114,2733,26
788553,5686,727,24
5223436,35661,7196,24
4557542,115781,14161,24
20101137,137324,15262,10
3778277,305283,52628,26
1974696,22691,4135,25
1318879,63449,1790,24
1196089,98090,27648,23
1187542,24124,1780,25
2594352,84143,7928,28
9741685,154861,24504,24
743263,25351,767,1
6822815,140680,17174,28
3785540,53485,2169,24
4652297,239734,23072,27
3948167,80791,9345,26
2328074,49043,2501,10
4782215,46149,5762,24
15056193,548255,26986,24
20705342,341449,29365,24
9915555,121094,5671,10
50488871,895563,40939,1
1474452,33999,1407,24
6707496,86159,13412,28
20568181,457752,14111,10
3525797,77198,5525,10
2859739,158232,12238,26
20170806,355237,12347,10
1351321,22587,1649,43
604613,3711,1714,25
1044157,32299,6814,24
447916,5736,466,10
2275999,66030,928,23
5885017,223403,24311,24
875109,27394,3435,24
1130965,88892,12368,22
1182714,27721,4029,24
2174156,47370,4329,24
885830,140990,14693,10
268767,28087,1921,10
20928215,1535643,264405,22
11880974,854238,53600,10
2002531,56051,4780,26
3703259,187800,19264,24
1137537,76157,3722,24
13816180,179821,38572,1
8521189,183637,34631,1
6908017,487402,25677,24
10607169,391221,34145,17
293704,3188,347,24
689810,5921,1947,24
1659964,40106,6451,24
8804866,76369,0,28
1620974,12800,1640,1
4022675,185953,83786,20
2056010,93640,6443,10
534351,73196,4680,10
4167352,63234,6151,22
885097,5372,4193,25
605506,7848,354,24
407153,19493,1659,26
494709,5341,630,23
1157774,28627,4640,24
3541623,41487,0,24
570192,28638,2450,10
1527300,13847,4755,17
943024,25981,4145,19
866702,18408,3747,24
245088,14996,1447,24
6872466,169580,20485,24
3672826,91426,7091,24
5065000,181845,10202,26
3298103,86642,7429,22
679046,32115,7089,28
1813196,200215,18034,10
2855899,101234,11218,20
1944811,33932,4096,10
1898198,30114,4435,23
1178775,20802,17600,24
18100706,800078,72143,10
675714,16941,1388,24
1046242,54373,7240,26
53406181,2280497,133627,10
1936035,122197,10639,10
10794894,1768292,153654,10
4852700,183949,12686,22
3549872,92499,9261,23
8734601,283391,9615,10
1308257,38771,4563,23
940725,21812,2430,28
428116,23272,976,10
1125867,69924,4172,10
3556497,125231,7515,26
505018,8472,889,24
426841,11569,1440,24
992966,27214,4362,28
769509,10374,339,10
4607807,2410,523,1
506991,50734,3720,10
2975755,81384,7356,23
645873,36145,2879,27
59402059,1533973,89721,10
7126505,330562,22596,26
4431154,204856,11219,10
561365,16202,847,23
1584376,119177,20476,28
1518195,32865,1967,24
9238190,223546,58532,20
36224215,744304,75080,24
423307,13792,2822,27
721821,41464,8300,1
1056505,4593,7393,24
6274854,171349,48028,22
717208,6059,7705,17
3784695,103272,8315,10
307543,10585,630,10
551368,10472,827,24
763966,20589,670,22
1402577,113483,19425,24
1821004,57219,5975,1
1001839,45656,2677,17
2178022,185553,13435,26
2137493,66303,6298,26
5203057,126811,21527,1
808890,34282,1850,10
2604817,61993,8399,24
299863,1232,373,24
2019718,86312,12284,24
692151,17273,3610,24
969626,38253,1765,1
1384939,8837,2447,17
10001670,1114601,68686,10
1605464,25725,5303,22
5726995,156923,17840,1
3645059,71861,22736,23
3866882,62621,7367,15
959874,57253,4703,26
1259310,72281,7457,23
1756102,143458,10789,25
3248033,89669,29101,22
1571161,35484,3317,24
1602795,39081,15265,24
1308103,55233,22709,23
1314150,56953,6430,26
978879,13679,1137,24
620790,5908,485,23
16399132,273344,37421,10
392082,15994,1748,26
23577365,412586,24320,10
4734827,162698,13396,10
610970,14086,417,10
2210604,85732,15281,10
1610785,75901,17817,20
2499761,133294,7137,10
3305948,161214,15303,23
1292699,69374,5813,26
2010689,97366,2549,24
1648383,39241,1419,10
18148022,608009,37090,10
13990890,488836,25438,10
4947674,207196,21937,10
313444,7584,1225,20
672002,26715,896,10
563311,6358,482,23
5398365,29721,14826,15
12290300,276375,11315,23
1880109,48345,7742,24
1629897,13732,4620,24
2063734,127133,6506,27
1766381,43575,4552,28
29839509,734175,33549,10
1045061,17744,2082,15
1825418,43416,1149,10
2143569,3615,160,1
1931785,19502,3459,24
3642497,192777,10958,10
702334,9726,211,23
546460,24698,866,10
8457468,65930,8347,24
3064163,106928,6698,20
4750679,185891,18537,10
2679509,100460,10367,26
7258412,261711,14290,1
10187747,47517,6353,24
38000386,614604,38511,10
5536282,206922,14975,10
4065228,38729,738,10
19484684,650601,50861,10
7745178,634626,61156,22
1548039,37256,2566,15
1001180,58340,3870,22
1040171,47248,3912,24
9948811,351719,142743,20
17049503,424886,41204,10
1247075,35220,2559,24
3091985,66475,3267,10
8380438,145118,4597,10
4922949,56885,6485,1
3358706,334053,48946,23
666817,34340,2222,26
7412246,339623,45049,24
13340919,343972,19847,1
1090641,38178,2741,26
791080,5694,726,24
5228021,35685,7189,24
4572696,115917,14179,24
20385514,137683,15295,10
3786901,305555,52669,26
1977268,22717,4144,25
1335335,63964,1791,24
1202525,98262,27702,23
1197648,24224,1790,25
2600370,84234,7920,28
9855179,156308,24653,24
745139,25372,768,1
6854618,141144,17238,28
3793527,53572,2170,24
4667109,240066,23137,27
3974714,81371,9402,26
2357830,49192,2501,10
7506773,442802,40630,20
4810420,46287,5756,24
15128450,549048,27040,24
21081101,343556,29448,24
10118545,121749,5691,10
51834517,904500,41199,1
21203140,464190,14180,10
6718414,86278,13432,28
3564743,77543,5560,10
2868089,158418,12242,26
20517705,356934,12412,10
1047518,32349,6822,24
608823,3725,1714,25
597669,29781,55110,24
980830,8352,1011,1
10997686,336017,35648,24
335508,12742,1005,23
685579,46244,8941,1
888646,27167,1488,26
1943162,51543,5746,24
1762606,114272,15061,22
1365473,100090,2427,24
2448327,41389,5883,24
425309,5845,1329,26
784836,19617,1617,23
587594,46211,2869,10
592735,37639,4522,1
1560338,192615,19232,10
910108,7502,3981,17
2855891,57762,5119,24
25809784,1757289,288888,22
16106570,1007250,60947,10
2685993,70831,6054,26
4409251,210208,22217,24
1591989,94837,4559,24
16712248,200316,41640,1
9730243,196684,36681,1
11465487,407347,35173,17
317067,3463,381,24
784139,6591,2117,24
1757335,41561,6681,24
8897642,77421,0,28
1812753,13561,1773,1
2387821,100201,6712,10
4252020,191175,85880,20
627309,78771,4788,10
4398813,65789,6380,22
931823,5616,4456,25
705986,8930,371,24
436828,20321,1745,26
656955,30611,2541,10
1224994,29651,4867,24
4061964,47591,0,24
299663,16686,1478,24
1012489,27171,4341,19
938611,19178,3946,24
3846735,93887,7368,24
6980625,170771,20609,24
3641814,92182,8174,22
704636,32706,7178,28
2998173,103488,11372,20
2115172,35394,4223,10
1886404,203363,18353,10
1976097,30764,4478,23
1201699,21110,17772,24
19726358,837310,73914,10
837341,18357,1494,24
60121378,2392245,138611,10
1067948,54949,7327,26
2094378,125705,11060,10
11136143,1779202,154374,10
4988749,186037,12850,22
3742907,95092,9478,23
10242176,306794,10135,10
1343120,39493,4630,23
512196,25581,1066,10
959568,22148,2465,28
1190673,70980,4211,10
4530927,142877,8390,26
538171,8935,922,24
440020,11787,1495,24
1017712,27847,4449,28
878149,11039,346,10
5121751,2484,534,1
531339,51432,3757,10
3047432,82269,7411,23
653296,36514,2888,27
7365521,337544,23088,26
65149069,1580402,91657,10
5001009,215271,11510,10
566000,16277,848,23
1597305,119485,20532,28
1543821,33129,1985,24
9358794,224746,58816,20
36857179,749197,75296,24
426704,13892,2825,27
1061345,4603,7391,24
6549319,174033,48931,22
727615,6108,7793,17
3870505,104886,8435,10
580557,10987,865,24
330692,10969,638,10
773032,20796,671,22
1421904,114417,19572,24
1841123,57541,6005,1
1006266,45870,2686,17
2202908,186850,13529,26
2149215,66499,6303,26
5239243,127260,21592,1
859623,35075,1856,10
2616391,62105,8406,24
303257,1242,375,24
2042620,87112,12359,24
695963,17368,3620,24
987414,38575,1776,1
1390487,8862,2442,17
10240949,1119935,68849,10
1623954,25868,5331,22
5822863,159153,18056,1
3682271,72391,22817,23
3894192,62899,7383,15
963624,57366,4699,26
1273994,72681,7526,23
3281913,90038,29270,22
1583349,35612,3342,24
1613441,39204,15306,24
1320720,55515,22756,23
1322722,57142,6445,26
984504,13740,1138,24
627546,5977,495,23
17045761,279676,38252,10
24984439,421030,24620,10
396404,16095,1757,26
4925389,165991,13638,10
647853,14243,417,10
2276103,86555,15339,10
1637029,76238,17860,20
2560989,134645,7169,10
3319835,161476,15337,23
1316482,70095,5884,26
2084564,99520,2560,24
1753924,39725,1419,10
18740734,612771,37236,10
14447713,493828,25611,10
5181372,209383,22072,10
314861,7621,1225,20
693165,26950,903,10
568718,6410,482,23
5488988,30298,15150,15
12335046,276959,11305,23
1901653,48697,7831,24
1642635,13784,4626,24
2094409,127595,6534,27
1786090,43994,4593,28
32012866,755991,34569,10
1058535,17976,2089,15
2146016,3642,162,1
1985529,44493,1159,10
1944964,19583,3476,24
3680011,193832,11048,10
551758,24811,867,10
8482595,66039,8342,24
3081577,107198,6699,20
4781539,186415,18531,10
2705386,100913,10426,26
7399533,262431,14330,1
642263,2285,863,17
38654003,617055,38668,10
5613678,207630,15007,10
4317004,39878,749,10
20193088,655829,51136,10
7825419,636330,61414,22
1563018,37422,2576,15
1005902,58433,3885,22
1044383,47356,3921,24
9994145,352461,143005,20
17355287,428418,41428,10
1250567,35270,2559,24
3214827,67692,3329,10
8680748,146520,4624,10
4953003,57151,6507,1
3378363,335056,49028,23
669564,34399,2234,26
7478849,341756,45294,24
13401991,344701,19870,1
1093038,38292,2748,26
5232764,35722,7186,24
4594055,116096,14201,24
20785122,138334,15315,10
3794496,305850,52677,26
1980487,22750,4146,25
1350342,64445,1805,24
1210150,98492,27771,23
1209601,24369,1803,25
2607548,84352,7926,28
10000226,158478,24850,24
746805,25384,768,1
6889655,141752,17323,28
4687482,240560,23213,27
3996894,81939,9447,26
